Index,Violation Date,Latitudes,Longitudes,Neighborhood District,Violation Item,Violation Item Description
11276,10/06/2009,37.76079618002965,-122.41890412999999,Mission,EXT,extinguisher / service required
11277,10/07/2009,37.725372890029625,-122.38874198000002,Bayview Hunters Point,PER,permit / general
11278,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,REC,records / sffd binder for review for 3 years
11279,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SIG,signs / evacuation plans
11280,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SPR,sprinkler / sprinkler valves
11281,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SPR,sprinkler / install additional heads
11282,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,ALR,alarm system maintained
11283,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,EXI,exits / storage in pathway
11284,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,PEN,penetrations / fire rating maintained
11285,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,REC,records / facility emergency plan
11286,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,REC,records / fire safety director
11287,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SIG,signs / cellular antennas
11288,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SPR,sprinkler / 5-year service
11289,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,PER,permit / lp gas
11290,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,REC,records / sffd binder for review for 5 years
11291,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,REC,records / fire drills
11292,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SIG,signs / evacuation plans
11293,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SPR,sprinkler / sprinkler valves
11294,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,STO,storage / no combustibles allowed
11295,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,STO,storage / elevator equip. rooms
11296,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SFC,2007 san francisco fire code
11297,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SFC,2010 san francisco fire code
11298,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SFC,2007 san francisco fire code
11299,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,EXI,exits / storage in pathway
11300,10/07/2009,37.78523999002965,-122.4151204,Tenderloin,SFC,2007 san francisco fire code
11301,10/08/2009,37.79618711002966,-122.40743299,Chinatown,ALR,alarm system / system maintained
11302,10/08/2009,37.79618711002966,-122.40743299,Chinatown,EXI,exits / storage in pathway
11303,10/08/2009,37.79618711002966,-122.40743299,Chinatown,ILL,illumination / repair emergency lighting
11304,10/08/2009,37.784530310029666,-122.40471619999998,South of Market,EXI,exits / storage in pathway
11305,10/08/2009,37.784530310029666,-122.40471619999998,South of Market,STO,storage / mech. & elect. rooms
11306,10/08/2009,37.748137140029634,-122.40761192000001,Bernal Heights,PER,permit / general
11307,10/08/2009,37.79828412002966,-122.40489936000002,North Beach,EXT,extinguisher / k required deep-fat fryers
11308,10/08/2009,37.79828412002966,-122.40489936000002,North Beach,EXT,extinguishers / upgrade to ul 300
11309,10/09/2009,37.77815490002966,-122.39508078,South of Market,PER,permit / general
11310,10/13/2009,37.745912710029636,-122.38123655000001,Bayview Hunters Point,ELE,electrical / extension cords
11311,10/13/2009,37.745912710029636,-122.38123655000001,Bayview Hunters Point,ELE,electrical / hazards
11312,10/13/2009,37.745912710029636,-122.38123655000001,Bayview Hunters Point,HAZ,hazard materials/store in approved manner
11313,10/13/2009,37.745912710029636,-122.38123655000001,Bayview Hunters Point,PER,permit / general
11314,10/13/2009,37.745912710029636,-122.38123655000001,Bayview Hunters Point,STO,storage / orderly with 44” aisles
11315,10/15/2009,37.79373213002968,-122.40437616000001,Chinatown,SPR,sprinkler / install additional heads
11316,10/16/2009,37.759889750029664,-122.41839385,Mission,SFC,2007 san francisco fire code
11317,10/16/2009,37.793926770029664,-122.40368638,Chinatown,PER,permit / general
11318,10/16/2009,37.742190670029636,-122.41110854999998,Bernal Heights,SFC,2007 san francisco fire code
11319,10/16/2009,37.78410039002966,-122.40614459000001,South of Market,PER,permit / general
11320,10/19/2009,37.79519130002966,-122.43041077000001,Pacific Heights,ALR,alarm system / system maintained
11321,10/19/2009,37.79519130002966,-122.43041077000001,Pacific Heights,REC,records / sffd binder for review for 3 years
11322,10/19/2009,37.79519130002966,-122.43041077000001,Pacific Heights,REC,records / ul certificate
11323,10/19/2009,37.79519130002966,-122.43041077000001,Pacific Heights,SFC,2007 san francisco fire code
11324,10/21/2009,37.79771552002967,-122.42826668000001,Marina,ALR,alarm system / system maintained
11325,10/22/2009,37.755020360029626,-122.41835126000001,Mission,EXI,exits / storage in pathway
11326,10/22/2009,37.753414120029646,-122.49021258,Sunset/Parkside,EXT,extinguisher / commercial cooking service
11327,10/26/2009,37.72847060002962,-122.47682576000001,Lakeshore,REC,records / ul certificate
11328,10/27/2009,37.79331555002967,-122.43004426,Pacific Heights,REC,records / sffd binder for review for 3 years
11329,10/28/2009,37.78957497002966,-122.42311135,Western Addition,SFC,2007 san francisco fire code
11330,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,EXT,extinguisher / commercial cooking service
11331,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,SFC,2007 san francisco fire code
11332,10/28/2009,37.74814130002963,-122.4075845,Bernal Heights,PER,permit / general
11333,10/28/2009,37.79181691002966,-122.39996353,Financial District/South Beach,EXT,extinguisher / service required
11334,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,EXT,extinguisher / commercial cooking service
11335,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,SFC,2007 san francisco fire code
11336,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,STO,storage / no combustibles allowed
11337,10/28/2009,37.79156895002967,-122.39996361000001,Financial District/South Beach,STO,storage / no combustibles allowed
11338,10/28/2009,37.78953021002967,-122.42346395999999,Western Addition,SFC,2007 san francisco fire code
11339,11/02/2009,37.738033350029625,-122.50060117000001,Sunset/Parkside,ALR,alarm system / system maintained
11340,11/02/2009,37.800974490029674,-122.42932692,Marina,DOR,doors / non-conforming hardware
11341,11/04/2009,37.79295899002967,-122.42587436,Pacific Heights,REC,records / sffd binder for review for 3 years
11342,11/05/2009,37.78505636002966,-122.41646929,Tenderloin,ALR,alarm system / system maintained
11343,11/05/2009,37.796682540029664,-122.42588182000001,Marina,SFC,2007 san francisco fire code
11344,11/05/2009,37.79296743002967,-122.42483948000002,Pacific Heights,SFC,2007 san francisco fire code
11345,11/06/2009,37.746639300029614,-122.38685251,Bayview Hunters Point,PER,permit / general
11346,11/06/2009,37.79574668002967,-122.4219362,Russian Hill,DOR,doors / non-conforming hardware
11347,11/06/2009,37.79574668002967,-122.4219362,Russian Hill,EXI,exits/fire escapes
11348,11/10/2009,37.762397670029664,-122.4131103,Mission,PER,permit / general
11349,11/12/2009,37.78561328002967,-122.41216156,Tenderloin,DOR,doors / non-conforming hardware
11350,11/12/2009,37.78561328002967,-122.41216156,Tenderloin,REC,records / ul certificate
11351,11/13/2009,37.79576400002966,-122.39341300000001,Financial District/South Beach,SFC,2007 san francisco fire code
11352,11/13/2009,37.790498200029674,-122.40359492,Financial District/South Beach,SFC,2007 san francisco fire code
11353,11/13/2009,37.790498200029674,-122.40359492,Financial District/South Beach,SFC,2007 san francisco fire code
11355,11/17/2009,37.798024760029655,-122.40911139,Chinatown,REC,records / ul certificate
11356,11/17/2009,37.79819088002967,-122.40909015000001,Chinatown,EXI,exits/fire escapes
11357,11/17/2009,37.803046440029675,-122.42107574,Russian Hill,PER,permit / general
11358,11/18/2009,37.79427909002968,-122.40498500000001,Chinatown,REC,records / ul certificate
11359,11/18/2009,37.798024760029655,-122.40911139,Chinatown,EXI,exits/fire escapes
11360,11/19/2009,37.79346697002968,-122.41135840000001,Nob Hill,EXI,exits/fire escapes
11361,11/19/2009,37.80536816002965,-122.42484442,Russian Hill,HAZ,hazard materials/store in approved manner
11362,11/19/2009,37.79422688002966,-122.43009536,Pacific Heights,DOR,doors / self-closers
11363,11/19/2009,37.79422688002966,-122.43009536,Pacific Heights,EXI,exits/fire escapes
11364,11/19/2009,37.79422688002966,-122.43009536,Pacific Heights,REC,records / sffd binder for review for 3 years
11365,11/19/2009,37.79422688002966,-122.43009536,Pacific Heights,SPR,sprinkler / 5-year service
11366,11/19/2009,37.79422688002966,-122.43009536,Pacific Heights,STD,standpipes / maintenance
11367,11/19/2009,37.80887100002967,-122.409848,North Beach,ALR,alarm system / system maintained
11368,11/19/2009,37.80887100002967,-122.409848,North Beach,ALR,alarm system / system maintained
11369,11/20/2009,37.785291760029665,-122.39556595000002,Financial District/South Beach,PER,permit / general
11370,11/23/2009,37.73125053002962,-122.44496748000002,West of Twin Peaks,ELE,electrical / extension cords
11371,11/23/2009,37.73125053002962,-122.44496748000002,West of Twin Peaks,ELE,electrical / extension cords
11372,11/23/2009,37.761082960029654,-122.46899777999998,Inner Sunset,SFC,2007 san francisco fire code
11373,11/23/2009,37.761082960029654,-122.46899777999998,Inner Sunset,SFC,2007 san francisco fire code
11374,11/23/2009,37.73104374002961,-122.44487962999999,West of Twin Peaks,ELE,electrical / extension cords
11375,11/23/2009,37.73104374002961,-122.44487962999999,West of Twin Peaks,ELE,electrical / extension cords
11376,11/30/2009,37.76236576002963,-122.46590804,Inner Sunset,EXT,extinguisher / service required
11377,11/30/2009,37.79576400002966,-122.39341300000001,Financial District/South Beach,EXI,exits / storage in pathway
11378,11/30/2009,37.783019530029655,-122.40651879,South of Market,EXT,extinguisher / commercial cooking service
11379,12/01/2009,37.78883100002968,-122.38754000000002,Financial District/South Beach,ELE,electrical / extension cords
11380,12/01/2009,37.78883100002968,-122.38754000000002,Financial District/South Beach,ELE,electrical / extension cords
11381,12/02/2009,37.79295425002965,-122.41138389,Nob Hill,STD,standpipes / maintenance
11382,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,DOR,doors / self-closers
11383,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,ELE,electrical / extension cords
11384,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,EXI,exits / storage in pathway
11385,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,ILL,illumination / repair emergency lighting
11387,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,SIG,signs / occupant load
11388,12/03/2009,37.753805230029634,-122.49058340999999,Sunset/Parkside,SIG,signs / doors to remain unlocked
11389,12/03/2009,37.791949440029654,-122.40814399999998,Nob Hill,ALR,alarm system / system maintained
11390,12/03/2009,37.791949440029654,-122.40814399999998,Nob Hill,REC,records / sffd binder for review for 3 years
11391,12/03/2009,37.791949440029654,-122.40814399999998,Nob Hill,SPR,sprinkler / 5-year service
11392,12/03/2009,37.791949440029654,-122.40814399999998,Nob Hill,STD,standpipes / maintenance
11393,12/03/2009,37.76236576002963,-122.46590804,Inner Sunset,EXT,extinguisher / service required
11394,12/03/2009,37.76236576002963,-122.46590804,Inner Sunset,REC,records / ul certificate
11395,12/07/2009,37.79798291002967,-122.40721614,Chinatown,REC,records / ul certificate
11396,12/07/2009,37.792323820029665,-122.40149718000002,Financial District/South Beach,EXT,extinguisher / required
11397,12/07/2009,37.78319570002966,-122.40653048000001,South of Market,SFC,2007 san francisco fire code
11398,12/07/2009,37.792323820029665,-122.40149718000002,Financial District/South Beach,EXT,extinguisher / required
11399,12/08/2009,37.78559864002967,-122.41242324000001,Tenderloin,REC,records / sffd binder for review for 3 years
11400,12/08/2009,37.78559864002967,-122.41242324000001,Tenderloin,REC,records / sffd binder for review for 3 years
11401,12/08/2009,37.78559864002967,-122.41242324000001,Tenderloin,REC,records / ul certificate
11402,12/08/2009,37.78559864002967,-122.41242324000001,Tenderloin,REC,records / facility emergency plan
11403,12/08/2009,37.78559864002967,-122.41242324000001,Tenderloin,SPR,sprinkler / install additional heads
11404,12/09/2009,37.793767130029664,-122.40885143000001,Chinatown,REC,records / ul certificate
11405,12/09/2009,37.794292720029674,-122.40409749000001,Chinatown,REC,records / ul certificate
11406,12/09/2009,37.792300990029666,-122.40167624,Financial District/South Beach,SIG,signs / exit
11407,12/09/2009,37.792300990029666,-122.40167624,Financial District/South Beach,SPR,sprinkler / install additional heads
11408,12/09/2009,37.745608420029626,-122.39886152,Bayview Hunters Point,PER,permit / general
11409,12/10/2009,37.788158820029665,-122.42149501,Nob Hill,PER,permit / general
11410,12/10/2009,37.788158820029665,-122.42149501,Nob Hill,SIG,signs / cellular antennas
11411,12/10/2009,37.788158820029665,-122.42149501,Nob Hill,SFC,2007 san francisco fire code
11412,12/10/2009,37.71626014002962,-122.47196895000002,Ocean View,PER,permit / general
11413,12/14/2009,37.78528286002967,-122.41478661,Tenderloin,ALR,alarm system / system maintained
11414,12/14/2009,37.77757037002967,-122.41427374000001,South of Market,EXI,exits / dispersal area
11415,12/14/2009,37.77757037002967,-122.41427374000001,South of Market,EXT,extinguisher / obstructions
11416,12/14/2009,37.77757037002967,-122.41427374000001,South of Market,STO,storage / no combustibles allowed
11417,12/14/2009,37.777300660029645,-122.41829545000002,Tenderloin,PER,permit / general
11418,12/14/2009,37.78498014002964,-122.41813635,Tenderloin,ALR,alarm system / system maintained
11419,12/15/2009,37.73126986002962,-122.44863186,West of Twin Peaks,DOR,doors / latches
11420,12/16/2009,37.783019530029655,-122.40651879,South of Market,PER,permit / general
11421,12/17/2009,37.77757037002967,-122.41427374000001,South of Market,EXI,exits / storage in pathway
11422,12/24/2009,37.77757037002967,-122.41427374000001,South of Market,SPR,sprinkler / obstructions
11423,12/24/2009,37.77757037002967,-122.41427374000001,South of Market,STO,storage / no combustibles allowed
11424,12/28/2009,37.79519130002966,-122.43041077000001,Pacific Heights,REC,records / sffd binder for review for 3 years
11425,12/28/2009,37.79519130002966,-122.43041077000001,Pacific Heights,ALR,alarm system / system maintained
11426,12/28/2009,37.79519130002966,-122.43041077000001,Pacific Heights,PER,permit / general
11427,01/04/2010,37.793953360029676,-122.40720213,Chinatown,DOR,doors / blocked open
11428,01/04/2010,37.793953360029676,-122.40720213,Chinatown,EXI,exits/fire escapes
11429,01/04/2010,37.793953360029676,-122.40720213,Chinatown,SIG,signs / exit
11430,01/04/2010,37.793953360029676,-122.40720213,Chinatown,STD,standpipes / maintenance
11431,01/04/2010,37.793953360029676,-122.40720213,Chinatown,STD,standpipes / obstructions
11432,01/04/2010,37.76650221002965,-122.42986514999998,Castro/Upper Market,PER,permit / general
11434,01/04/2010,37.81705500002968,-122.37134200000001,Treasure Island,SFC,2007 san francisco fire code
11435,01/05/2010,37.78159040002964,-122.38663510000002,South of Market,PER,permit / general
11436,01/06/2010,37.79009910002966,-122.42086639,Nob Hill,ALR,alarm system / system maintained
11437,01/06/2010,37.79009910002966,-122.42086639,Nob Hill,EXT,extinguisher / service required
11438,01/11/2010,37.762686940029646,-122.41073504,Mission,ALR,alarm system / system maintained
11439,01/11/2010,37.78880952002966,-122.40655175,Financial District/South Beach,STO,storage / combustibles in exit path
11440,01/13/2010,37.75452095002966,-122.42053096000001,Mission,EXT,extinguishers / upgrade to ul 300
11441,01/13/2010,37.768336180029664,-122.41414166000001,Mission,ALR,alarm system / system maintained
11442,01/13/2010,37.75452095002966,-122.42053096000001,Mission,EXI,exits / storage in pathway
11443,01/13/2010,37.75452095002966,-122.42053096000001,Mission,ILL,illumination / repair emergency lighting
11444,01/13/2010,37.75452095002966,-122.42053096000001,Mission,PER,permit / general
11445,01/14/2010,37.785231430029654,-122.43563503,Western Addition,DOR,doors / non-conforming hardware
11446,01/15/2010,37.77105446002965,-122.45276769,Haight Ashbury,ALR,alarm system / system maintained
11447,01/14/2010,37.79962626002966,-122.42955324,Marina,ALR,alarm system / system maintained
11449,01/14/2010,37.789134380029665,-122.42658185000002,Pacific Heights,ALR,alarm system / system maintained
11450,01/14/2010,37.788562330029656,-122.43856610999998,Pacific Heights,ALR,alarm system / system maintained
11451,01/19/2010,37.75896363002965,-122.42382009,Mission,EXT,extinguisher / service required
11452,01/20/2010,37.80561168002967,-122.40965291000002,North Beach,SFC,2007 san francisco fire code
11453,01/20/2010,37.75830207002964,-122.41177871000001,Mission,ELE,electrical / hazards
11454,01/20/2010,37.75830207002964,-122.41177871000001,Mission,STO,storage / combustibles in exit path
11455,01/20/2010,37.75830207002964,-122.41177871000001,Mission,HAZ,hazard / secure/protect gas cylinders
11456,01/20/2010,37.75830207002964,-122.41177871000001,Mission,HAZ,hazard materials/store in approved manner
11457,01/20/2010,37.75830207002964,-122.41177871000001,Mission,SFC,2007 san francisco fire code
11458,01/20/2010,37.80552983002966,-122.40995960999999,North Beach,SFC,2007 san francisco fire code
11459,01/26/2010,37.77757037002967,-122.41427374000001,South of Market,STO,storage / no combustibles allowed
11460,01/26/2010,37.73568990002963,-122.43765192,Glen Park,SFC,2007 san francisco fire code
11461,01/28/2010,37.78914425002965,-122.42952542,Pacific Heights,ALR,alarm system / system maintained
11462,01/28/2010,37.78914425002965,-122.42952542,Pacific Heights,EXI,exits / storage in pathway
11463,01/28/2010,37.77876602002966,-122.41091866,South of Market,SPR,sprinkler / install additional heads
11464,01/28/2010,37.79242035002968,-122.41966574,Nob Hill,ALR,alarm system / system maintained
11465,01/29/2010,37.78260682002966,-122.42533170000002,Western Addition,ALR,alarm system / system maintained
11466,01/29/2010,37.78140976002965,-122.40754761,South of Market,ALR,alarm system / system maintained
11467,01/29/2010,37.78140976002965,-122.40754761,South of Market,REC,records / sffd binder for review for 3 years
11468,01/29/2010,37.78140976002965,-122.40754761,South of Market,REC,records / fire drills
11469,01/29/2010,37.73853173002963,-122.39173201,Bayview Hunters Point,SFC,2007 san francisco fire code
11470,01/29/2010,37.79656316002965,-122.4343698,Marina,EXI,exits / storage in pathway
11471,02/01/2010,37.80727797002966,-122.41947084,Russian Hill,SPR,sprinkler / 5-year service
11472,02/01/2010,37.79233241002966,-122.42360210000001,Pacific Heights,ALR,alarm system / system maintained
11473,02/02/2010,37.77757037002967,-122.41427374000001,South of Market,STO,storage / no combustibles allowed
11474,02/02/2010,37.78809599002967,-122.40464659000001,Financial District/South Beach,SFC,2007 san francisco fire code
11475,02/02/2010,37.77484401002966,-122.41892799000001,Mission,SFC,2007 san francisco fire code
11476,02/02/2010,37.79620563002968,-122.40651517000002,Chinatown,DOR,doors / blocked open
11477,02/02/2010,37.79620563002968,-122.40651517000002,Chinatown,DOR,doors / repair or replace rated
11478,02/02/2010,37.79620563002968,-122.40651517000002,Chinatown,REC,records / ul certificate
11479,02/03/2010,37.79116973002965,-122.40388761999999,Financial District/South Beach,ALR,alarm system / system maintained
11480,02/03/2010,37.792686120029664,-122.40166788000002,Financial District/South Beach,PER,permit / general
11481,02/03/2010,37.792686120029664,-122.40166788000002,Financial District/South Beach,EXI,exits / storage in pathway
11482,02/03/2010,37.792276000029666,-122.400478,Financial District/South Beach,SPR,sprinkler / 5-year service
11483,02/03/2010,37.792276000029666,-122.400478,Financial District/South Beach,STD,standpipes / maintenance
11484,02/04/2010,37.793087230029656,-122.41047027,Nob Hill,DOR,doors / non-conforming hardware
11485,02/04/2010,37.793087230029656,-122.41047027,Nob Hill,SFC,2007 san francisco fire code
11486,02/04/2010,37.75371018002964,-122.40119533,Potrero Hill,SFC,2007 san francisco fire code
11487,02/04/2010,37.793087230029656,-122.41047027,Nob Hill,DOR,doors / non-conforming hardware
11488,02/04/2010,37.793087230029656,-122.41047027,Nob Hill,SFC,2007 san francisco fire code
11489,02/04/2010,37.75371018002964,-122.40119533,Potrero Hill,SFC,2007 san francisco fire code
11490,02/04/2010,37.75371018002964,-122.40119533,Potrero Hill,SFC,2007 san francisco fire code
11492,02/09/2010,37.78679591002967,-122.40736346000001,Financial District/South Beach,EXI,exits/fire escapes
11493,02/10/2010,37.75170018002964,-122.41036002000001,Mission,ALR,alarm system / system maintained
11494,02/10/2010,37.75170018002964,-122.41036002000001,Mission,EXI,exits / storage in pathway
11495,02/10/2010,37.75170018002964,-122.41036002000001,Mission,EXT,extinguisher / service required
11496,02/10/2010,37.75170018002964,-122.41036002000001,Mission,EXT,extinguisher / commercial cooking service
11497,02/10/2010,37.75170018002964,-122.41036002000001,Mission,ILL,illumination / repair emergency lighting
11498,02/10/2010,37.75170018002964,-122.41036002000001,Mission,PER,permit / general
11499,02/10/2010,37.75170018002964,-122.41036002000001,Mission,SPR,sprinkler / 5-year service
11500,02/10/2010,37.798190960029686,-122.40569362,North Beach,EXT,extinguisher / commercial cooking service
11501,02/10/2010,37.783399170029654,-122.41127014,Tenderloin,PEN,"penetrations/corridor walls, ceilings"
11502,02/10/2010,37.783399170029654,-122.41127014,Tenderloin,SPR,sprinkler / control valve
11503,02/10/2010,37.79473933002965,-122.41523296,Nob Hill,ALR,alarm system / system maintained
11504,02/10/2010,37.79502123002966,-122.40604893000001,Chinatown,ILL,illumination / repair emergency lighting
11505,02/10/2010,37.79145549002966,-122.40016526,Financial District/South Beach,REC,records / fire safety director
11506,02/10/2010,37.79145549002966,-122.40016526,Financial District/South Beach,REC,records / fire drills
11507,02/10/2010,37.79020407002967,-122.44396765000002,Pacific Heights,ALR,alarm system / system maintained
11508,02/10/2010,37.78782224002966,-122.41737876,Nob Hill,ALR,alarm system / system maintained
11509,02/11/2010,37.76050675002964,-122.44324794000002,Castro/Upper Market,EXT,extinguishers / upgrade to ul 300
11510,02/11/2010,37.79323420002966,-122.40366735,Financial District/South Beach,STO,storage / no combustibles allowed
11511,02/12/2010,37.78471887002966,-122.41635500000001,Tenderloin,ALR,alarm system / system maintained
11513,02/16/2010,37.77101860002965,-122.41334249999998,Mission,PER,permit / general
11514,02/16/2010,37.76695126002964,-122.42853807,Castro/Upper Market,EXT,extinguisher / service required
11515,02/16/2010,37.76695126002964,-122.42853807,Castro/Upper Market,REC,records / ul certificate
11516,02/16/2010,37.713737160029616,-122.48177258,Lakeshore,ALR,alarm system / system maintained
11517,02/17/2010,37.79217651002968,-122.40202792,Financial District/South Beach,REC,records / sffd binder for review for 5 years
11518,02/17/2010,37.79217651002968,-122.40202792,Financial District/South Beach,SFC,2007 san francisco fire code
11519,02/17/2010,37.79217651002968,-122.40202792,Financial District/South Beach,SFC,2013 san francisco fire code
11520,02/17/2010,37.79217651002968,-122.40202792,Financial District/South Beach,SFC,2013 san francisco fire code
11521,02/17/2010,37.79217651002968,-122.40202792,Financial District/South Beach,SFC,2007 san francisco fire code
11522,02/18/2010,37.75874322002966,-122.43563079,Castro/Upper Market,SFC,2007 san francisco fire code
11523,02/18/2010,37.78819168002966,-122.40647541000001,Financial District/South Beach,ILL,illumination / emergency power documentation
11524,02/19/2010,37.78375155002966,-122.41574005,Tenderloin,ALR,alarm system / system maintained
11525,02/20/2010,37.78158077002965,-122.40231805,South of Market,DOR,doors / non-conforming hardware
11526,02/20/2010,37.78158077002965,-122.40231805,South of Market,EXI,exits / doors unlock on alarm
11527,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / sffd binder for review for 3 years
11528,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / fire safety director
11529,02/20/2010,37.78158077002965,-122.40231805,South of Market,ALR,alarm system maintained
11530,02/20/2010,37.78158077002965,-122.40231805,South of Market,EXI,exits / doors unlock on alarm
11531,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / fire safety director
11532,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / fire drills
11533,02/20/2010,37.78158077002965,-122.40231805,South of Market,PER,permit / general
11534,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / sffd binder for review for 5 years
11535,02/20/2010,37.78158077002965,-122.40231805,South of Market,SPR,sprinkler / 5-year service
11536,02/20/2010,37.78158077002965,-122.40231805,South of Market,REC,records / sffd binder for review for 5 years
11537,02/20/2010,37.78158077002965,-122.40231805,South of Market,SFC,2007 san francisco fire code
11538,02/20/2010,37.78158077002965,-122.40231805,South of Market,SFC,2010 san francisco fire code
11539,02/22/2010,37.752747300029654,-122.41188409999998,Mission,SFC,2007 san francisco fire code
11540,02/22/2010,37.76035381002964,-122.41950215,Mission,EXI,exits/fire escapes
11541,02/22/2010,37.752869540029636,-122.41173592,Mission,SFC,2007 san francisco fire code
11543,02/24/2010,37.79482503002967,-122.40608406,Chinatown,SFC,2007 san francisco fire code
11544,02/24/2010,37.794779540029666,-122.43305631,Pacific Heights,SPR,sprinkler / 5-year service
11545,02/24/2010,37.794779540029666,-122.43305631,Pacific Heights,REC,records / sffd binder for review for 5 years
11546,02/24/2010,37.794779540029666,-122.43305631,Pacific Heights,SFC,2007 san francisco fire code
11547,02/24/2010,37.794779540029666,-122.43305631,Pacific Heights,SFC,2013 san francisco fire code
11548,02/24/2010,37.732104220029605,-122.40594548999998,Excelsior,PER,permit / general
11549,02/24/2010,37.732104220029605,-122.40594548999998,Excelsior,STO,storage / no combustibles allowed
11550,02/24/2010,37.732104220029605,-122.40594548999998,Excelsior,SFC,2007 san francisco fire code
11551,02/24/2010,37.79482503002967,-122.40608406,Chinatown,ALR,alarm system / system maintained
11552,02/24/2010,37.79482503002967,-122.40608406,Chinatown,KEY,keys provided per fire marshal
11553,02/24/2010,37.79482503002967,-122.40608406,Chinatown,PEN,penetrations / opening protectives
11554,02/24/2010,37.79482503002967,-122.40608406,Chinatown,REC,records / sffd binder for review for 3 years
11555,02/24/2010,37.79482503002967,-122.40608406,Chinatown,REC,records / ul certificate
11556,02/24/2010,37.79482503002967,-122.40608406,Chinatown,REC,records / facility emergency plan
11557,02/24/2010,37.79482503002967,-122.40608406,Chinatown,SIG,signs / evacuation plans
11558,02/24/2010,37.79482503002967,-122.40608406,Chinatown,SIG,signs / sprinkler valves
11559,02/24/2010,37.79482503002967,-122.40608406,Chinatown,SPR,sprinkler / 5-year service
11560,02/24/2010,37.79482503002967,-122.40608406,Chinatown,SFC,2007 san francisco fire code
11561,02/25/2010,37.77973435002966,-122.39251099,Financial District/South Beach,HAZ,hazard / secure/protect gas cylinders
11562,03/02/2010,37.76308982002964,-122.41982864000002,Mission,EXI,exits/fire escapes
11563,03/02/2010,37.76308982002964,-122.41982864000002,Mission,STO,storage / no combustibles allowed
11564,03/02/2010,37.76308982002964,-122.41982864000002,Mission,SFC,2007 san francisco fire code
11566,03/03/2010,37.76447123002965,-122.39701773,Potrero Hill,SFC,2007 san francisco fire code
11567,03/03/2010,37.76447123002965,-122.39701773,Potrero Hill,SFC,2007 san francisco fire code
11568,03/04/2010,37.79576400002966,-122.39341300000001,Financial District/South Beach,PER,permit / general
11569,03/05/2010,37.787915200029666,-122.39889209999998,Financial District/South Beach,SFC,2007 san francisco fire code
11570,03/05/2010,37.787915200029666,-122.39889209999998,Financial District/South Beach,SFC,2007 san francisco fire code
11571,03/05/2010,37.783875920029665,-122.48090757999998,Outer Richmond,ELE,electrical / extension cords
11572,03/05/2010,37.783875920029665,-122.48090757999998,Outer Richmond,ELE,electrical / hazards
11575,03/09/2010,37.78136387002967,-122.46351272000001,Inner Richmond,SPR,sprinkler / 5-year service
11576,03/10/2010,37.775518560029646,-122.39422841000001,South of Market,PER,permit / general
11577,03/11/2010,37.800979710029665,-122.41150253,Chinatown,EXT,extinguisher / commercial cooking service
11578,03/11/2010,37.79861088002968,-122.4067676,North Beach,EXI,exits/fire escapes
11579,03/13/2010,37.80331100002968,-122.400863,Financial District/South Beach,EXI,exits/fire escapes
11580,03/13/2010,37.80331100002968,-122.400863,Financial District/South Beach,SFC,2007 san francisco fire code
11581,03/15/2010,37.78136387002967,-122.46351272000001,Inner Richmond,SPR,sprinkler / 5-year service
11582,03/15/2010,37.773639500029645,-122.384714,South of Market,EXI,exits / storage in pathway
